encuestadora,fecha,escenario,primera_vuelta,voto_sv,pct,encuesta_id
Atlas Intel,2026-02-28,cepeda_vs_paloma,Daniel Palacios,Paloma Valencia,13.7,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Daniel Palacios,Voto en blanco,86.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Daniel Quintero,Iván Cepeda,44.6,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Daniel Quintero,No sé,6.5,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Daniel Quintero,Paloma Valencia,47.6,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Daniel Quintero,Voto en blanco,1.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,David Luna,Iván Cepeda,0.2,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,David Luna,No sé,18.6,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,David Luna,Paloma Valencia,41.1,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,David Luna,Voto en blanco,40.0,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Enrique Peñalosa,Iván Cepeda,44.6,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Enrique Peñalosa,No sé,22.6,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Enrique Peñalosa,Paloma Valencia,8.4,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Enrique Peñalosa,Voto en blanco,24.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Iván Cepeda,Iván Cepeda,98.9,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Iván Cepeda,No sé,0.4,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Iván Cepeda,Paloma Valencia,0.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Iván Cepeda,Voto en blanco,0.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Carlos Pinzón,Iván Cepeda,1.0,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Carlos Pinzón,No sé,23.8,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Carlos Pinzón,Paloma Valencia,47.6,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Carlos Pinzón,Voto en blanco,27.5,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Daniel Oviedo,Iván Cepeda,13.2,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Daniel Oviedo,No sé,23.6,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Daniel Oviedo,Paloma Valencia,40.0,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Daniel Oviedo,Voto en blanco,23.2,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Fernando Cristo,No sé,82.9,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Fernando Cristo,Paloma Valencia,15.1,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Fernando Cristo,Voto en blanco,2.0,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Manuel Galán,Iván Cepeda,16.0,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Manuel Galán,No sé,21.5,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Manuel Galán,Paloma Valencia,5.5,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Juan Manuel Galán,Voto en blanco,57.0,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Mauricio Cárdenas,No sé,0.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Mauricio Cárdenas,Paloma Valencia,93.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Mauricio Cárdenas,Voto en blanco,6.4,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Mauricio Lizcano,Iván Cepeda,3.9,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Mauricio Lizcano,No sé,64.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Mauricio Lizcano,Paloma Valencia,20.9,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Mauricio Lizcano,Voto en blanco,11.0,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Miguel Uribe Londoño,Iván Cepeda,24.1,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Miguel Uribe Londoño,No sé,17.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Miguel Uribe Londoño,Paloma Valencia,22.2,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Miguel Uribe Londoño,Voto en blanco,36.5,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,No sé,Iván Cepeda,16.1,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,No sé,No sé,55.1,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,No sé,Paloma Valencia,6.6,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,No sé,Voto en blanco,22.2,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Paloma Valencia,Iván Cepeda,4.9,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Paloma Valencia,No sé,1.6,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Paloma Valencia,Paloma Valencia,92.9,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Paloma Valencia,Voto en blanco,0.5,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Roy Barreras,Iván Cepeda,37.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Roy Barreras,No sé,17.9,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Roy Barreras,Paloma Valencia,32.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Roy Barreras,Voto en blanco,12.5,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Santiago Botero,Iván Cepeda,4.9,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Santiago Botero,No sé,0.8,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Santiago Botero,Paloma Valencia,23.4,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Santiago Botero,Voto en blanco,71.0,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Sergio Fajardo,Iván Cepeda,35.4,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Sergio Fajardo,No sé,9.9,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Sergio Fajardo,Paloma Valencia,24.1,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Sergio Fajardo,Voto en blanco,30.6,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Vicky Dávila,Iván Cepeda,12.9,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Vicky Dávila,No sé,18.1,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Vicky Dávila,Paloma Valencia,49.3,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Vicky Dávila,Voto en blanco,19.8,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Voto en blanco,Iván Cepeda,0.2,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Voto en blanco,No sé,5.5,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Voto en blanco,Paloma Valencia,2.2,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-02-28,cepeda_vs_paloma,Voto en blanco,Voto en blanco,92.2,8f1dc697-304b-41ca-a83c-bfa5e8df23c9
Atlas Intel,2026-03-12,cepeda_vs_paloma,Abelardo de la Espriella,Iván Cepeda,0.9,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Abelardo de la Espriella,No sé,1.1,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Abelardo de la Espriella,Paloma Valencia,88.4,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Abelardo de la Espriella,Voto en blanco,9.6,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Blanco,Iván Cepeda,1.6,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Blanco,No sé,8.7,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Blanco,Paloma Valencia,1.9,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Blanco,Voto en blanco,87.7,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Clara López,Iván Cepeda,15.9,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Clara López,No sé,84.1,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Claudia López,Iván Cepeda,25.8,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Claudia López,No sé,7.0,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Claudia López,Paloma Valencia,49.6,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Claudia López,Voto en blanco,17.6,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Daniel Palacios,Paloma Valencia,1.0,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Daniel Palacios,Voto en blanco,99.0,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Felipe Córdoba,No sé,17.9,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Felipe Córdoba,Voto en blanco,82.1,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Iván Cepeda,Iván Cepeda,98.2,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Iván Cepeda,No sé,0.0,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Iván Cepeda,Paloma Valencia,1.7,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Iván Cepeda,Voto en blanco,0.1,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Juan Fernando Cristo,Iván Cepeda,22.7,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Juan Fernando Cristo,Paloma Valencia,36.5,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Juan Fernando Cristo,Voto en blanco,40.8,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Luis Carlos Reyes,Iván Cepeda,99.6,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Luis Carlos Reyes,No sé,0.1,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Luis Carlos Reyes,Paloma Valencia,0.3,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Luis Carlos Reyes,Voto en blanco,0.0,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Luis Gilberto Murillo,Iván Cepeda,91.7,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Luis Gilberto Murillo,Paloma Valencia,4.5,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Luis Gilberto Murillo,Voto en blanco,3.9,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Maurice Armitage,Iván Cepeda,1.0,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Maurice Armitage,Paloma Valencia,77.6,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Maurice Armitage,Voto en blanco,21.4,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Mauricio Lizcano,Iván Cepeda,100.0,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,No sé,Iván Cepeda,14.0,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,No sé,No sé,78.6,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,No sé,Paloma Valencia,6.6,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,No sé,Voto en blanco,0.9,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Paloma Valencia,Iván Cepeda,5.9,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Paloma Valencia,Paloma Valencia,94.1,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Roy Barreras,Iván Cepeda,10.2,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Roy Barreras,No sé,0.8,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Roy Barreras,Paloma Valencia,0.8,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Roy Barreras,Voto en blanco,88.3,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Santiago Botero,Iván Cepeda,10.9,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Santiago Botero,Paloma Valencia,83.1,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Santiago Botero,Voto en blanco,6.0,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Sergio Fajardo,Iván Cepeda,10.4,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Sergio Fajardo,No sé,2.8,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Sergio Fajardo,Paloma Valencia,45.7,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Sergio Fajardo,Voto en blanco,41.1,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Sondra Macollins,Paloma Valencia,100.0,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Voto en blanco,Iván Cepeda,0.3,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Voto en blanco,Paloma Valencia,0.0,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-03-12,cepeda_vs_paloma,Voto en blanco,Voto en blanco,99.7,8e690c54-bb74-4905-8432-c1b5d5ba995a
Atlas Intel,2026-04-10,cepeda_vs_paloma,Abelardo de la Espriella,Iván Cepeda,2.6,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Abelardo de la Espriella,Paloma Valencia,76.5,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Abelardo de la Espriella,Voto en blanco,20.9,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Clara López,Voto en blanco,100.0,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Claudia López,Iván Cepeda,12.9,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Claudia López,Paloma Valencia,16.3,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Claudia López,Voto en blanco,70.8,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Iván Cepeda,Iván Cepeda,97.7,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Iván Cepeda,Paloma Valencia,0.0,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Iván Cepeda,Voto en blanco,2.2,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Miguel Uribe Londoño,Paloma Valencia,100.0,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,No sé,Paloma Valencia,1.7,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,No sé,Voto en blanco,98.3,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Otro candidato,Iván Cepeda,1.8,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Otro candidato,Paloma Valencia,4.1,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Otro candidato,Voto en blanco,94.1,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Paloma Valencia,Iván Cepeda,0.1,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Paloma Valencia,Paloma Valencia,99.9,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Roy Barreras,Iván Cepeda,58.3,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Roy Barreras,Paloma Valencia,16.2,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Roy Barreras,Voto en blanco,25.6,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Santiago Botero,Iván Cepeda,85.9,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Santiago Botero,Paloma Valencia,11.0,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Santiago Botero,Voto en blanco,3.1,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Sergio Fajardo,Iván Cepeda,18.9,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Sergio Fajardo,Paloma Valencia,52.6,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Sergio Fajardo,Voto en blanco,28.5,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Sondra Macollins,Iván Cepeda,1.5,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Sondra Macollins,Paloma Valencia,98.5,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Voto en blanco,Iván Cepeda,6.6,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Voto en blanco,Paloma Valencia,13.1,ab056bb2-8345-49d7-a4bf-6428896acdf8
Atlas Intel,2026-04-10,cepeda_vs_paloma,Voto en blanco,Voto en blanco,80.3,ab056bb2-8345-49d7-a4bf-6428896acdf8
CNC,2026-02-20,cepeda_vs_paloma,Abelardo de la Espriella,Iván Cepeda,7.6,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Abelardo de la Espriella,NS/NR,2.1,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Abelardo de la Espriella,Ninguno,21.7,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Abelardo de la Espriella,Paloma Valencia,68.5,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Aníbal Gaviria,Iván Cepeda,49.8,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Aníbal Gaviria,NS/NR,3.0,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Aníbal Gaviria,Ninguno,12.7,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Aníbal Gaviria,Paloma Valencia,34.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Carlos Caicedo,Iván Cepeda,84.8,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Carlos Caicedo,NS/NR,0.5,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Carlos Caicedo,Ninguno,13.3,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Carlos Caicedo,Paloma Valencia,1.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Claudia López,Iván Cepeda,64.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Claudia López,NS/NR,2.9,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Claudia López,Ninguno,15.9,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Claudia López,Paloma Valencia,16.9,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Daniel Quintero,Iván Cepeda,74.7,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Daniel Quintero,NS/NR,5.6,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Daniel Quintero,Ninguno,9.8,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Daniel Quintero,Paloma Valencia,9.9,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,David Luna,Iván Cepeda,48.9,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,David Luna,Ninguno,31.9,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,David Luna,Paloma Valencia,19.1,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Enrique Peñalosa,Iván Cepeda,36.4,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Enrique Peñalosa,NS/NR,2.3,f8780e6c-447a-4345-9934-9b711f849120
CNC,2026-02-20,cepeda_vs_paloma,Enrique Peñalosa,Ninguno,6.4,f8780e6c-447a-4345-9934-9b711f849120
